cluster_id,media_type,media_subtypes,language,content,content_normalized,length,number_of_authors,years_recycled,engagement_counts,qwen_family,qwen_subclass,gpt5mini_family,gpt5mini_subclass,sonnet_family,sonnet_subclass,plurality_family,plurality_subclass
10313212018426990575,media,photo,hi,"सावधान रहे, सतर्क रहे। https://t.co/p55QfnOrrg",स वध न रह सतर क रह,46,6,"[2019, 2020, 2021, 2022]","[53, 63, 109, 158, 2151, 88]",expression,aphorism,expression,aphorism,expression,aphorism,expression,aphorism
18269721002522408558,media,video,hi,दिल से निकलेगी न मर कर भी वतन की उल्फ़त  मेरी मिट्टी से भी ख़ुशबू-ए-वफ़ा आएगी @KidwaiSahir https://t.co/WytM2QycD6,द ल स न कल ग न मर कर भ वतन क उल फ त म र म ट ट स भ ख शब ए वफ आएग,114,7,"[2019, 2020, 2021, 2022]","[66, 77, 113, 810, 80, 318, 121, 298]",borrowed,song_lyric,borrowed,secular_quote,borrowed,secular_quote,borrowed,secular_quote
12463549494397776547,media,photo,hi,"""झूठ,फरेब और धोखा  यही है मोदी सरकार का लेखा जोखा"" https://t.co/YT5TAy4K85",झ ठ फर ब और ध ख यह ह म द सरक र क ल ख ज ख,74,8,"[2019, 2020, 2021, 2022]","[958, 390, 220, 1403, 784, 247, 2862, 66, 341, 3675, 1644, 570, 334, 1217, 205, 2359, 1027, 3596, 161, 50, 2124]",assertion,commentary_news,assertion,commentary_news,assertion,commentary_news,assertion,commentary_news
339967925182202608,media,photo,hi,जय श्री राम  शुभ प्रभात मित्रों  🌹🌸🌹🌸🌹 🙏🙏🙏🙏🙏 https://t.co/AM4M8a1X3i,जय श र र म श भ प रभ त म त र,68,6,"[2019, 2020, 2021, 2022]","[444, 86, 193, 487, 66, 181]",expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection
13739724336364317868,media,photo,hi,@MeghShukla15 Jai Shri Radhe Krishna 🙏 https://t.co/0itY6Rrdxm,jai shri radhe krishna,62,8,"[2019, 2020, 2021, 2022]","[311, 149, 145, 52, 196, 102, 80, 85, 165, 96, 121, 246, 145, 109, 107, 57, 106, 5931, 66, 333, 102, 164, 4643, 79, 2729, 134, 278, 54, 56, 2680, 198, 98, 141, 155, 237, 480, 197, 303, 207, 233, 140, 180, 280, 144, 332, 280, 79, 145, 120, 90, 61, 80, 53, 4310, 10726, 15247, 25874, 77]",expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection
2867369585284490543,media,photo,hi,"थोड़ी सी तारीफ मेरी भी कर दिया करो सुबह सुबह कंजूसो... जान पर खेल कर संघी,पाखण्डीयों  अंधभक्तों के ख़िलाफ़ पोस्ट करती हूँ।😍😘 https://t.co/ph6e59HIf5",थ ड स त र फ म र भ कर द य कर स बह स बह क ज स ज न पर ख ल कर स घ प खण ड य अ धभक त क ख ल फ प स ट करत ह,148,7,"[2019, 2020, 2021]","[25080, 4735, 3231, 94, 2918, 4206, 216, 315, 56]",expression,everyday_reflection,solicitation,engagement_solicitation,assertion,personal_announcement,,
15971201933474737455,media,video,hi,जय श्री कृष्ण शुभ प्रभात 🙏🚩🌸💐🌺🌺🌸💐🌹🌺 https://t.co/fJzyi4j42l,जय श र क ष ण श भ प रभ त,59,9,"[2019, 2020, 2021, 2022]","[238, 168, 706, 132, 717, 52, 330, 131, 124, 402, 325, 510, 480, 352, 844, 725, 747, 435, 606, 447, 162, 212, 138, 486, 568, 336, 287, 331, 339, 568, 320, 155, 445, 98, 378, 53, 274, 192, 328, 153, 565, 263, 258, 109, 814, 666, 188, 412, 74, 297, 386, 111, 90, 193, 211, 90, 458, 279, 232, 108, 109, 162, 181]",expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection
4458066197831612210,media,photo|photo|photo|photo,hi,दिल्ली के सरकारी स्कूल 😍😍   https://t.co/CuMZ4bd9O4,द ल ल क सरक र स क ल,51,8,"[2019, 2021, 2022]","[172, 282, 52, 59, 108, 861, 244, 172, 313, 349]",expression,everyday_reflection,expression,everyday_reflection,assertion,commentary_news,expression,everyday_reflection
9337561600798249575,media,video,hi,मेरा प्रधानमंत्री। मेरा अभिमान। @narendramodi @PMOIndia https://t.co/dJKsQzkqjK,म र प रध नम त र म र अभ म न,79,6,"[2019, 2020, 2021, 2022]","[132, 109, 205, 1493, 1126, 399, 6857, 171]",expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection
12719681249730562514,media,photo,hi,"#अटलजीकेशिक्षामित्र  प्रधानमंत्री जी2017 संकल्प पत्र में शिक्षामित्रों का 3महीने में न्यायोचित समाधान होगा, माननीय क्याआपके3महीनेअब तक नहींआये? 2वर्ष से ऊपर हो चुके समाधान नहीं हुआ। अपना संकल्प पत्र पूरा करके शिक्षामित्रों का भविष्य उज्ज्वल कीजिए🙏 @narendramodi @myogiadityanath https://t.co/bvOOpi1mmz",अटलज क श क ष म त र प रध नम त र ज 2017 स कल प पत र म श क ष म त र क 3मह न म न य य च त सम ध न ह ग म नन य क य आपक 3मह न अब तक नह आय 2वर ष स ऊपर ह च क सम ध न नह ह आ अपन स कल प पत र प र करक श क ष म त र क भव ष य उज ज वल क ज ए,302,6,"[2019, 2020]","[53, 56, 97, 103, 157, 72]",solicitation,engagement_solicitation,assertion,commentary_news,assertion,commentary_news,assertion,commentary_news
2995037118294879190,media,photo,ja,やってみよーう!! 新国立のときは 大野智　４０歳 櫻井翔　３９歳 相葉雅紀３８歳 二宮和也３７歳 松本潤　３７歳　 あなたは誓いますか？ #RTしてくれたあらしっく全員フォローする http://t.co/D2a98inHvo,やってみよーう 新国立のときは 大野智 ４０歳 櫻井翔 ３９歳 相葉雅紀３８歳 二宮和也３７歳 松本潤 ３７歳 あなたは誓いますか rtしてくれたあらしっく全員フォローする,114,10,"[2013, 2014]","[13185, 653, 284, 327, 281, 986, 166, 1930, 373, 57]",solicitation,engagement_solicitation,solicitation,engagement_solicitation,solicitation,engagement_solicitation,solicitation,engagement_solicitation
13297626987821988296,media,photo,ja,バレンタインチョコはあげる人もらう人の関係性で呼び方が全然違うらしいから表にまとめてみた http://t.co/WYL2neSW,バレンタインチョコはあげる人もらう人の関係性で呼び方が全然違うらしいから表にまとめてみた,65,15,"[2013, 2014]","[13459, 270, 285, 825, 187, 387, 243, 77, 83, 69, 127, 89, 93, 91, 133, 82, 115, 51, 62, 98, 109]",assertion,fact_trivia,assertion,fact_trivia,assertion,instructional_listicle,assertion,fact_trivia
12963884975781143909,media,photo,ja,【クソ簡単スタバ風チョコスコーン】のレシピだ！  ①HM200gに溶かしたバター50gを加え牛乳50ccと刻んだチョコを混ぜる  ②生地を1つにまとめて8等分し 170℃のオーブンで30分焼いて完成だぜ！  簡単に作れてウマイぜ！！！ http://t.co/jqGISGdBJ8,クソ簡単スタバ風チョコスコーン のレシピだ ①hm200gに溶かしたバター50gを加え牛乳50ccと刻んだチョコを混ぜる ②生地を1つにまとめて8等分し 170 のオーブンで30分焼いて完成だぜ 簡単に作れてウマイぜ,140,12,"[2013, 2014]","[601, 65, 160, 88, 82, 90, 86, 221, 75, 82, 213, 500, 54, 89, 263, 79, 255, 222, 261, 113]",assertion,instructional_listicle,assertion,instructional_listicle,assertion,instructional_listicle,assertion,instructional_listicle
8045431283732448915,media,photo,ja,【ポテトチップスをバラの形に作る裏技】をご紹介！ こーゆー工夫が食べる人を喜ばせるんだよな！ パーティーにぜひ！ http://t.co/8BfzFbxGiu,ポテトチップスをバラの形に作る裏技 をご紹介 こーゆー工夫が食べる人を喜ばせるんだよな パーティーにぜひ,79,12,"[2013, 2014]","[1293, 59, 725, 112, 152, 140, 65, 93, 69, 58, 1332, 82, 72, 98, 127, 87, 63, 101, 161]",assertion,instructional_listicle,assertion,instructional_listicle,assertion,instructional_listicle,assertion,instructional_listicle
12454020853090995111,media,photo,ja,この画像をＲＴすると運気が上がる！？3回深呼吸してＲＴしてください♪ https://t.co/6nsd5uR9sw,この画像をｒｔすると運気が上がる 3回深呼吸してｒｔしてください,58,10,"[2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022]","[3304, 215, 121, 1041, 93, 778, 488, 204, 2116, 226, 187, 103, 16131, 2195, 430, 2993, 396, 445, 1955, 1420, 867, 934, 1620, 132, 501, 617, 1083, 635, 388, 210, 99, 238, 113, 108, 110, 104, 319, 889, 104, 80, 195, 66, 436, 195, 196, 199, 149, 1369, 595, 216, 133, 96, 299, 353, 234, 307, 66, 441, 300, 525, 370, 265, 111, 564, 315, 495, 199, 139, 289, 300, 734, 842, 447, 469, 703, 787, 425, 555, 475, 340, 372, 327, 399, 464, 261, 472, 590, 448, 174, 454, 395, 109, 362, 339, 354, 359, 335, 216, 539, 467, 222, 213, 370, 351, 387, 675, 708, 314, 793, 317, 670, 585, 612, 525, 522, 646, 419, 84, 518, 515, 578, 401, 304, 400, 463, 352, 99, 186, 378, 387, 471, 481, 442, 455, 438, 514, 236, 345, 334, 185, 467, 51, 167, 320, 172, 163, 303, 310, 451, 461, 503, 480, 458, 623, 249, 316, 256, 172, 167, 343, 528, 487, 284, 231, 380, 167, 326, 236, 138, 360, 307, 421, 422, 181, 427, 434, 449, 436, 340]",solicitation,engagement_solicitation,solicitation,engagement_solicitation,solicitation,engagement_solicitation,solicitation,engagement_solicitation
4936437178452369746,media,photo,ja,ちょwwwwwwこれ阿笠博士が蘭に拳銃突きつけてるかと思ったじゃんwwwwwwwwwwwww http://t.co/1mGEX3EEk8,ちょwwwwwwこれ阿笠博士が蘭に拳銃突きつけてるかと思ったじゃんwwwwwwwwwwwww,69,11,"[2013, 2014]","[111, 56, 106, 81, 50, 52, 126, 81, 66, 95, 65, 124, 236, 80, 51]",expression,everyday_reflection,expression,everyday_reflection,expression,constructed_joke,expression,everyday_reflection
8330546944206113012,text,,ja,❤脱毛対決❤  ♚ワキ脱毛エステNo.1♚ ミュゼプラチナム → http://t.co/yqkV2WXZEE  全身脱毛エステNo.1 脱毛ラボ → http://t.co/wP5m1EQHZd,脱毛対決 ワキ脱毛エステno 1 ミュゼプラチナム 全身脱毛エステno 1 脱毛ラボ,98,13,[2015],"[60, 57, 55, 51, 72, 62, 55, 74, 57, 66, 60, 55, 52, 60, 57, 60, 57, 62, 56, 53, 58, 51, 52, 55, 53, 54, 55, 54]",solicitation,commercial_solicitation,solicitation,commercial_solicitation,solicitation,commercial_solicitation,solicitation,commercial_solicitation
16811942634476830720,text,,ja,女遊びしたいなら 特定の女を捨ててくれ。 男遊びしたいなら 特定の男を捨ててくれ。 彼氏 彼女を裏切って 謝罪の気持ちがないなら その場で捨ててくれ。 変わろうとしないなら それわ捨てられる側になるよ 捨てられたくないなら全力尽くせ 捨てられても気にしないなら 逆に捨ててくれ。,女遊びしたいなら 特定の女を捨ててくれ 男遊びしたいなら 特定の男を捨ててくれ 彼氏 彼女を裏切って 謝罪の気持ちがないなら その場で捨ててくれ 変わろうとしないなら それわ捨てられる側になるよ 捨てられたくないなら全力尽くせ 捨てられても気にしないなら 逆に捨ててくれ,139,13,"[2015, 2016, 2017, 2018, 2019]","[1096, 1816, 140, 324, 1527, 194, 332, 1445, 56, 109, 416, 723, 1067, 936, 248, 1241, 905, 684, 194, 168, 276, 354, 160]",expression,aphorism,expression,aphorism,expression,aphorism,expression,aphorism
3186448175483988280,text,,ja,かわいいって言われるの嫌って言う男の子がいますが  女の子が男の子に言うかわいいは  女の子みたいでとかそういう意味じゃなくて、  なんていうか胸がきゅんとしたって意味が込められています。  決して悪い意味ではありません。  だからかわいいって言われたら素直に喜んでください。,かわいいって言われるの嫌って言う男の子がいますが 女の子が男の子に言うかわいいは 女の子みたいでとかそういう意味じゃなくて なんていうか胸がきゅんとしたって意味が込められています 決して悪い意味ではありません だからかわいいって言われたら素直に喜んでください,138,14,"[2015, 2016, 2017]","[33621, 2403, 2862, 561, 284, 9259, 6368, 3281, 315, 11236, 8380, 341, 228, 1039, 805, 3953, 2395, 1323, 1624, 93, 81, 148]",expression,aphorism,expression,aphorism,assertion,instructional_listicle,expression,aphorism
2302332603849144883,text,,ja,お給料「怖い人達が…」 俺「大丈夫、守ってあげ…ぐわっ！」 電気代「こっち来い」 お給料「いやあ！」 俺「やめろ！こんな小さい子に！」 ガス代「おらおら」 水道代「へっへ」 お給料「あああ…！や、やだ！来ないで！」 家賃「お前に俺は大きすぎるかもな」 俺「お給料ーーーッ！！！」,お給料 怖い人達が 俺 大丈夫 守ってあげ ぐわっ 電気代 こっち来い お給料 いやあ 俺 やめろ こんな小さい子に ガス代 おらおら 水道代 へっへ お給料 あああ や やだ 来ないで 家賃 お前に俺は大きすぎるかもな 俺 お給料ーーーッ,139,15,"[2015, 2016]","[50925, 803, 1254, 167, 1130, 233, 2181, 846, 2073, 186, 3283, 1202, 616, 3472, 292, 437, 131]",expression,creative_writing,expression,everyday_reflection,expression,creative_writing,expression,creative_writing
9270855489495257184,text,,ja,お嫁さんのウエディングドレス姿を見て泣いてくれる旦那さん。  すごく感動的。  https://t.co/ye9iWr26hs,お嫁さんのウエディングドレス姿を見て泣いてくれる旦那さん すごく感動的,63,11,"[2015, 2016]","[11676, 433, 506, 467, 823, 840, 512, 17683, 635, 400, 304, 594, 344]",expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection
4669097051074678426,text,,ja,アンパンマンとアイアンマンの違い   &lt;アイアンマン&gt; スーツを着て戦う 主人公が工房で発明する職人 裕福で頭が切れる 部下がカバーする 仲間の一人がソー  &lt;アンパンマン&gt; スイーツが来て戦う 主人公が酵母で発酵した食品 空腹で頭を切る  ブタやカバがいる 仲間の中身がルー,アンパンマンとアイアンマンの違い lt アイアンマン gt スーツを着て戦う 主人公が工房で発明する職人 裕福で頭が切れる 部下がカバーする 仲間の一人がソー lt アンパンマン gt スイーツが来て戦う 主人公が酵母で発酵した食品 空腹で頭を切る ブタやカバがいる 仲間の中身がルー,150,15,"[2015, 2016, 2018, 2019, 2020, 2021]","[39666, 1453, 57, 51, 256, 5281, 572, 237, 52, 1153, 47118, 1531, 2375, 58, 62]",expression,constructed_joke,assertion,fact_trivia,expression,constructed_joke,expression,constructed_joke
18065533677243469334,text,,ja,自分の声聞いて「うわwwwwこんな声だったのかよwwwwwwwwきめぇwwwwwwwwww」ってなる #一度でもあったらRT,自分の声聞いて うわwwwwこんな声だったのかよwwwwwwwwきめぇwwwwwwwwww ってなる 一度でもあったらrt,62,14,"[2015, 2016, 2018]","[2806, 2694, 131, 4751, 2754, 145, 5542, 290, 129, 131, 2152, 3672, 2309, 756, 799, 632, 942, 191]",expression,everyday_reflection,solicitation,engagement_solicitation,expression,everyday_reflection,expression,everyday_reflection
3883974160933316574,text,,ja,男が年上で女が年下の場合 喧嘩が多いのは相性いい証。 女が年上で男が年下の場合 喧嘩が多いと相性合わない。 同級生のカップルで 喧嘩が多いのはお互い心開けてる証。,男が年上で女が年下の場合 喧嘩が多いのは相性いい証 女が年上で男が年下の場合 喧嘩が多いと相性合わない 同級生のカップルで 喧嘩が多いのはお互い心開けてる証,81,17,"[2015, 2016, 2017, 2018, 2020, 2022]","[8753, 12191, 7246, 168, 15157, 58, 1694, 152, 1550, 3253, 2951, 80, 68, 112, 79, 252, 66, 2358, 54, 124, 57]",expression,aphorism,expression,aphorism,expression,aphorism,expression,aphorism
10357822506301767436,media,photo,ja,ピノ様お誕生日おめでとうございます🎉 #ピノの自由帳 https://t.co/yWyX7YXiHJ,ピノ様お誕生日おめでとうございます ピノの自由帳,50,15,"[2019, 2020, 2022]","[561, 294, 65, 128, 2706, 253, 178, 92, 50, 425, 66, 496, 752, 394, 863, 106, 161]",expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection
9727714269879610283,media,photo|photo,ja,おはようございます☀️.° 11月もよろしくお願いします。 https://t.co/QCR83M592g,おはようございます 11月もよろしくお願いします,53,10,"[2019, 2020, 2021, 2022]","[842, 464, 227, 816, 1540, 71, 60, 305, 112, 220]",expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection
13406277768879770650,media,video,ja,路上ライブで鳩が踊りだしてみんな笑顔になる動画すき https://t.co/rApJegtbDE,路上ライブで鳩が踊りだしてみんな笑顔になる動画すき,49,12,[2019],"[9428, 294821, 11931, 13695, 469, 196, 82428, 731, 8553, 2054, 289, 373]",expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection
9990461357630526969,media,photo|photo|photo|photo,ja,されたい  #私の絵柄が好みって人にフォローされたい https://t.co/9aIihscVE1,されたい 私の絵柄が好みって人にフォローされたい,50,14,"[2019, 2020]","[5213, 1616, 185, 131, 603, 152, 762, 1213, 271, 631, 1960, 1476, 7687, 1097, 157]",solicitation,engagement_solicitation,solicitation,engagement_solicitation,solicitation,engagement_solicitation,solicitation,engagement_solicitation
3456743663715646294,media,video,ja,大会Only  Please like&amp;RT https://t.co/Yp9zZXOzew,大会only please like amp rt,50,12,"[2019, 2020, 2021, 2022]","[294, 126, 58, 78, 305, 134, 97, 5005, 91, 65, 156, 171, 166]",solicitation,engagement_solicitation,solicitation,engagement_solicitation,solicitation,engagement_solicitation,solicitation,engagement_solicitation
17443907861362135558,media,photo|photo|photo|photo,ja,#私の絵柄が性癖に刺さる人に届いてほしい 刺さって〜〜〜〜！！！！ https://t.co/WlmZZ3xCI2,私の絵柄が性癖に刺さる人に届いてほしい 刺さって,57,10,"[2019, 2021]","[91, 173, 3738, 2270, 65, 566, 543, 884, 211, 109]",expression,everyday_reflection,solicitation,engagement_solicitation,solicitation,engagement_solicitation,solicitation,engagement_solicitation
14833569180391052674,media,video,ja,男二人に遊ばれる… おっぱい揺らして喘ぎまくり❥ https://t.co/3ZV992qogT,男二人に遊ばれる おっぱい揺らして喘ぎまくり,48,12,"[2019, 2020]","[8334, 72, 69, 107, 74, 53, 84, 69, 62, 131, 74, 150, 652]",expression,everyday_reflection,expression,everyday_reflection,solicitation,commercial_solicitation,expression,everyday_reflection
9962179165465449854,media,video,ja,すんごい乳首責めで中出しを誘う連続膣搾り痴女お姉さん https://t.co/KH7pBQICAN イッてるのに乳首を責めるのやめない追撃乳首責め！！楽しそうに責めていくえいみちゃんと対照的に男達はエビ反り悶絶 https://t.co/r85cGwYTZp,すんごい乳首責めで中出しを誘う連続膣搾り痴女お姉さん イッてるのに乳首を責めるのやめない追撃乳首責め 楽しそうに責めていくえいみちゃんと対照的に男達はエビ反り悶絶,130,17,"[2019, 2020]","[660, 171, 165, 121, 121, 165, 172, 165, 84, 56, 180, 67, 131, 266, 183, 145, 395]",expression,everyday_reflection,expression,everyday_reflection,solicitation,commercial_solicitation,expression,everyday_reflection
13952806709633123416,media,video,ja,ママ 「この荷物なんや！またテレビで何か注文したんやろ！早よ開けんかい！何やコレ！」  少年 「知らんがな…」 「え…あ…iPhone？」  Happy Birthday！  https://t.co/03pfXG2urB,ママ この荷物なんや またテレビで何か注文したんやろ 早よ開けんかい 何やコレ 少年 知らんがな え あ iphone happy birthday,111,10,"[2019, 2020, 2021, 2022]","[165843, 14379, 99502, 65601, 2067, 982, 87, 350, 73, 234]",expression,creative_writing,expression,creative_writing,expression,constructed_joke,expression,creative_writing
14959692365306134392,media,photo,ja,サイレンススズカ #ウマ娘 #サイレンススズカ https://t.co/dbQ83VT9Ce https://t.co/ltD7ajDL78,サイレンススズカ ウマ娘 サイレンススズカ,71,12,"[2019, 2021, 2022]","[716, 508, 319, 610, 1540, 9637, 113, 238, 13787, 74, 2687, 1138, 17820]",expression,everyday_reflection,expression,everyday_reflection,non_content,degenerate_filler,expression,everyday_reflection
7049077519653681385,media,video,ja,大会Only。  plz  like&amp;RT https://t.co/sVb9kJA4OD,大会only plz like amp rt,49,26,"[2020, 2021, 2022]","[5818, 132, 75, 495, 153, 161, 6425, 218, 75, 165, 686, 140, 261, 400, 616, 50, 66, 344, 56, 67, 62, 84, 55, 60, 70, 85, 179, 74]",solicitation,engagement_solicitation,solicitation,engagement_solicitation,solicitation,engagement_solicitation,solicitation,engagement_solicitation
15361881232703977303,media,video,ja,𝐋𝐞𝐯𝐢 𝐀𝐜𝐤𝐞𝐫𝐦𝐚𝐧 リヴァイ・アッカーマン https://t.co/gDfcAZorwV,𝐋𝐞𝐯𝐢 𝐀𝐜𝐤𝐞𝐫𝐦𝐚𝐧 リヴァイ アッカーマン,49,49,"[2020, 2021, 2022]","[978, 3399, 9849, 10413, 1002, 8960, 376, 218, 312, 7579, 13133, 11147, 7819, 149, 15939, 7320, 9258, 2923, 243, 422, 367, 2526, 1378, 2020, 9168, 3411, 1613, 798, 1173, 267, 3193, 1265, 475, 604, 2563, 579, 7842, 1759, 2550, 6189, 378, 313, 1278, 52, 343, 53, 139, 593, 14482, 207, 11686, 2333, 2697, 6458, 949, 171, 1106, 12747, 414, 104, 16004, 9281, 445, 6157, 815, 27356, 20637, 4290, 17049, 1107, 1438, 481, 20656, 1071, 2286, 726, 18306, 80, 15118, 106, 981, 10395, 144, 16865, 1210, 2939, 7872, 537, 3247, 2651, 94, 11373, 18291, 281, 1378, 1139, 225, 250, 168, 704, 1281, 155, 219, 87, 1425, 9124, 17320, 3994, 325, 165, 2776]",expression,everyday_reflection,expression,everyday_reflection,non_content,degenerate_filler,expression,everyday_reflection
12372035948788839546,media,photo|photo|photo|photo,ja,(2/2) ※Twitter 一括アップくんより送信 https://t.co/q3qGU9uhbx https://t.co/vppk4y01gZ,2 2 twitter 一括アップくんより送信,74,22,"[2020, 2021, 2022]","[130, 495, 989, 1474, 119, 15409, 381, 1081, 2157, 5495, 1107, 8282, 4844, 153, 227, 1138, 508, 1851, 103, 1700, 315, 57, 52, 109, 240, 796, 253]",non_content,degenerate_filler,non_content,degenerate_filler,non_content,degenerate_filler,non_content,degenerate_filler
16679909432183792264,media,photo,ja,commission！！！💝 ありがとうございました〜☺️🙏 https://t.co/HWVifsWETl,commission ありがとうございました,54,24,"[2020, 2021, 2022]","[6944, 716, 447, 1069, 7234, 74, 59, 85, 155, 9250, 583, 890, 3632, 1302, 73, 5519, 54, 3156, 804, 437, 1016, 59, 642, 268, 464, 1579, 226, 75, 365, 616, 78, 1369, 160, 2634, 892, 296, 2522, 1197, 419, 260, 2731, 2313, 594, 1799, 487, 135, 587, 342, 475, 85, 1124, 2351, 1272, 405, 5047, 210, 541, 1646, 1367, 1498, 1526, 1824, 756, 604, 1234, 719, 2581, 593, 1237]",expression,everyday_reflection,expression,everyday_reflection,assertion,personal_announcement,expression,everyday_reflection
12120957166012154770,media,photo,ja,ぐらちゃん🦈💙💙 #gawrt  #gawrgura https://t.co/PsdcE2C6yn,ぐらちゃん gawrt gawrgura,50,21,"[2020, 2021, 2022]","[247, 75, 238, 1516, 185, 145, 10762, 77, 121, 77360, 6437, 12341, 235, 105, 57, 81, 3803, 532, 560, 6793, 241]",expression,everyday_reflection,expression,everyday_reflection,non_content,degenerate_filler,expression,everyday_reflection
13978959655860608935,media,photo,ja,skeb納品しました💙 https://t.co/HI8Tkm7DZg #Skeb #Commission @skeb_jpより https://t.co/WuAGm1akx9,skeb納品しました skeb commission,88,30,"[2020, 2021, 2022]","[107, 200, 96, 67, 283, 136, 93, 161, 115, 2923, 57, 510, 74, 193, 581, 205, 267, 504, 70, 146, 88, 69, 388, 62, 1591, 114, 342, 193, 644, 509, 90, 1005, 249, 2254, 8034, 7402, 1476, 138, 89, 196, 323]",expression,personal_announcement,assertion,personal_announcement,assertion,personal_announcement,assertion,personal_announcement
9424787053843768296,media,photo,ja,相互フォローお願いします⭐️ 1000フォロワー目指します！  🙏お願い🙏 #私をフォロー #固定ツイートをRT  🎁お返し🎁 #フォロバ100 #固定ツイートRT #固定RT #相互RT  #相互フォロー100　　 #RTした人全員フォローする https://t.co/PVUtcBAMw3,相互フォローお願いします 1000フォロワー目指します お願い 私をフォロー 固定ツイートをrt お返し フォロバ100 固定ツイートrt 固定rt 相互rt 相互フォロー100 rtした人全員フォローする,147,22,"[2020, 2021]","[1176, 335, 266, 60, 124, 342, 1111, 142, 78, 747, 200, 275, 267, 145, 339, 318, 405, 352, 137, 195, 137, 287]",solicitation,engagement_solicitation,solicitation,engagement_solicitation,solicitation,engagement_solicitation,solicitation,engagement_solicitation
4907990885035672117,media,photo|photo,ja,おはようございます！  今日もいちにちがんばろー！🤍 https://t.co/HB0XgeeyP9,おはようございます 今日もいちにちがんばろー,50,49,"[2020, 2021]","[489, 106, 170, 286, 195, 197, 96, 260, 336, 201, 335, 155, 125, 175, 194, 51, 165, 314, 193, 58, 318, 95, 203, 208, 244, 109, 200, 85, 269, 155, 221, 197, 260, 64, 170, 175, 63, 70, 104, 185, 117, 183, 155, 95, 278, 176, 347, 56, 214, 94, 163, 169, 193, 186, 104, 166, 103, 132, 278, 515, 81, 386, 248, 58, 91, 65, 202, 177, 62, 202, 60, 154, 84, 68, 72, 135, 105, 59, 129, 71, 313, 119, 105, 222, 517, 81, 84, 466, 199, 563, 164, 174, 560, 403, 152, 226, 281, 90, 494, 90, 91, 197, 396, 108, 125, 146, 97, 84, 175, 414, 254, 448, 129, 119, 86, 124, 138, 154, 489, 80, 67, 97, 193, 450, 375, 128, 210, 383, 93, 308, 128, 94, 303, 125, 161, 149, 379, 106, 72, 188, 222, 142, 393, 109, 301, 201, 105, 154, 64, 115, 144, 236, 118, 286, 156, 106, 871, 117, 595, 717]",expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection
3696104459714805991,text,,ja,₍₍(ง🎃)ว⁾⁾ 鳴らない言葉をもう一度描いて ₍₍ᕦ(🎃)ᕤ⁾⁾　₍₍ʅ(🎃)ว⁾⁾ ₍₍🙏⁾⁾ ₍₍🎃⁾⁾ 赤色に染まる時間を置き忘れ去れば ₍₍₍(ง🎃)ว⁾⁾⁾ 哀しい世界はもう二度となくて ₍₍ᕦ(🎃)ᕤ⁾⁾　₍₍ʅ(🎃)ว⁾⁾ 🙏 🎃 荒れた陸地が こぼれ落ちていく ₍₍  ʅ(🎃) ʃ  ⁾⁾ 一筋の光へ,ง ว 鳴らない言葉をもう一度描いて ᕦ ᕤ ʅ ว 赤色に染まる時間を置き忘れ去れば ง ว 哀しい世界はもう二度となくて ᕦ ᕤ ʅ ว 荒れた陸地が こぼれ落ちていく ʅ ʃ 一筋の光へ,161,30,"[2021, 2022]","[397, 261, 53, 106, 302, 252, 1315, 131, 119, 76, 2650, 512, 264, 362, 111, 11413, 2001, 203, 333, 289, 105, 623, 88, 182, 278, 132, 51, 114, 68, 51, 59, 88]",expression,creative_writing,expression,creative_writing,borrowed,song_lyric,expression,creative_writing
1533865305560834609,text,,ja,このツイートRTと僕のことをフォローした人の中から数人フォロバします！,このツイートrtと僕のことをフォローした人の中から数人フォロバします,35,40,"[2021, 2022]","[1082, 746, 2377, 760, 2019, 303, 877, 446, 95, 1401, 2524, 1770, 64, 189, 108, 148, 94, 926, 1208, 1061, 64, 175, 50, 298, 157, 51, 219, 114, 208, 130, 934, 873, 3330, 1442, 95, 987, 1222, 192, 185, 248, 517]",solicitation,engagement_solicitation,solicitation,engagement_solicitation,solicitation,engagement_solicitation,solicitation,engagement_solicitation
